C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,ITM_NM_ENG,C2_NM_ENG,ORG_ID,C2_OBJ_NM,UNIT_NM_ENG,UNIT_NM
행정구역별,종사자,11926,I_29,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2019-10-14,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,12691,I_29,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,12169,I_29,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,11563,I_29,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,11603,I_29,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,12089,I_29,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,13687,I_29,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,12696,I_29,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,사업체,10,I_30,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,9,I_30,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,11,I_30,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,11,I_30,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,10,I_30,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,9,I_30,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,9,I_30,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,9,I_30,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,10,I_30,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,9,I_30,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,11,I_30,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,종사자,3797,I_31,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,3593,I_31,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,4401,I_31,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,4397,I_31,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,3741,I_31,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,3460,I_31,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,3397,I_31,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,3563,I_31,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,4079,I_31,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,3743,I_31,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,4527,I_31,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,사업체,5,I_32,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,7,I_32,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,6,I_32,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,5,I_32,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,7,I_32,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,7,I_32,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,7,I_32,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,6,I_32,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,7,I_32,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,9,I_32,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,6,I_32,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,종사자,3020,I_33,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,4405,I_33,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,3772,I_33,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,3361,I_33,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,4369,I_33,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,4541,I_33,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,4648,I_33,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,4332,I_33,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,5120,I_33,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,5764,I_33,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,3872,I_33,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,사업체,3,I_34,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,3,I_34,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,3,I_34,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,3,I_34,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,3,I_34,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,3,I_34,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,3,I_34,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,3,I_34,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,3,I_34,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,3,I_34,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,4,I_34,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,,합계,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,종사자,8564,I_35,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,9155,I_35,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,9477,I_35,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,9590,I_35,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,9515,I_35,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,8557,I_35,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,8388,I_35,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,8939,I_35,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,8531,I_35,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,7987,I_35,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,9936,I_35,I_1,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,,합계,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,소계,1268,I_13,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,1276,I_13,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,1860,I_13,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,1974,I_13,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,여성 대표자,681,I_14,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,여성 대표자,683,I_14,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,여성 대표자,907,I_14,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,여성 대표자,989,I_14,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,,542,종사자규모별,,
행정구역별,소계,4978,I_15,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,5186,I_15,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,5565,I_15,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,소계,5582,I_15,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Sub-total,542,종사자규모별,,
행정구역별,남,2008,I_16,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,남,2182,I_16,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,남,2365,I_16,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,남,2348,I_16,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Male,542,종사자규모별,,
행정구역별,여,2970,I_17,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,여,3004,I_17,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,여,3200,I_17,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,여,3234,I_17,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Female,542,종사자규모별,,
행정구역별,사업체,1059,I_18,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,1052,I_18,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,1670,I_18,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,1803,I_18,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,종사자,2004,I_19,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,1955,I_19,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,2433,I_19,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,2568,I_19,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,사업체,155,I_20,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,160,I_20,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,126,I_20,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2020,2022-10-19,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,108,I_20,I_2,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Myeongji 2(i)-dong,명지2동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
